GN|Bench|0	Louvain|GN|1	Infomap|GN|2	LLP|GN|0|3	LLP|GN|0.1|4	LLP|GN|0.2|5	LLP|GN|0.3|6	LLP|GN|0.4|7	LLP|GN|0.5|8	LLP|GN|0.6|9	LLP|GN|0.7|10	LLP|GN|0.8|11	LLP|GN|0.9|12	LLP|GN|1|13	Louvain|LFR|14	Infomap|LFR|15	LLP|LFR|0|16	LLP|LFR|0.1|17	LLP|LFR|0.2|18	LLP|LFR|0.3|19	LLP|LFR|0.4|20	LLP|LFR|0.5|21	LLP|LFR|0.6|22	LLP|LFR|0.7|23	LLP|LFR|0.8|24	LLP|LFR|0.9|25	LLP|LFR|1|26	GN|Bench|27	Louvain|GN|28	Infomap|GN|29	LLP|GN|0|30	LLP|GN|0.1|31	LLP|GN|0.2|32	LLP|GN|0.3|33	LLP|GN|0.4|34	LLP|GN|0.5|35	LLP|GN|0.6|36	LLP|GN|0.7|37	LLP|GN|0.8|38	LFR Bench|39	LLP|GN|0.9|40	LLP|GN|1|41	Louvain|LFR|42	Infomap|LFR|43	LLP|LFR|0|44	LLP|LFR|0.1|45	LLP|LFR|0.2|46	LLP|LFR|0.3|47	LLP|LFR|0.4|48	LLP|LFR|0.5|49	LLP|LFR|0.6|50	LLP|LFR|0.7|51	LLP|LFR|0.8|52	LLP|LFR|0.9|53	LLP|LFR|1|54	Louvain|GN|55	Infomap|GN|56	LLP|GN|0|57	LLP|GN|0.1|58	LLP|GN|0.2|59	LLP|GN|0.3|60	LLP|GN|0.4|61	LLP|GN|0.5|62	LLP|GN|0.6|63	LLP|GN|0.7|64	LLP|GN|0.8|65	LLP|GN|0.9|66	LLP|GN|1|67	Louvain|LFR|68	Infomap|LFR|69	LLP|LFR|0|70	LLP|LFR|0.1|71	LLP|LFR|0.2|72	LLP|LFR|0.3|73	LLP|LFR|0.4|74	LLP|LFR|0.5|75	LLP|LFR|0.6|76	LLP|LFR|0.7|77	LLP|LFR|0.8|78	LLP|LFR|0.9|79	LLP|LFR|1|80	Louvain|GN|81	Infomap|GN|82	LLP|GN|0|83	LLP|GN|0.1|84	LLP|GN|0.2|85	LLP|GN|0.3|86	LLP|GN|0.4|87	LLP|GN|0.5|88	LLP|GN|0.6|89	LLP|GN|0.7|90	LLP|GN|0.8|91	LLP|GN|0.9|92	LLP|GN|1|93	Louvain|LFR|94	Infomap|LFR|95	LLP|LFR|0|96	LLP|LFR|0.1|97	LLP|LFR|0.2|98	LLP|LFR|0.3|99	LLP|LFR|0.4|100	LLP|LFR|0.5|101	LLP|LFR|0.6|102	LLP|LFR|0.7|103	LLP|LFR|0.8|104	LLP|LFR|0.9|105	LLP|LFR|1|106	Louvain|GN|107	Infomap|GN|108	LLP|GN|0|109	LLP|GN|0.1|110	LLP|GN|0.2|111	LLP|GN|0.3|112	LLP|GN|0.4|113	LLP|GN|0.5|114	LLP|GN|0.6|115	LLP|GN|0.7|116	LLP|GN|0.8|117	LLP|GN|0.9|118	LLP|GN|1|119	Louvain|LFR|120	Infomap|LFR|121	LLP|LFR|0|122	LLP|LFR|0.1|123	LLP|LFR|0.2|124	LLP|LFR|0.3|125	LLP|LFR|0.4|126	LLP|LFR|0.5|127	LLP|LFR|0.6|128	LLP|LFR|0.7|129	LLP|LFR|0.8|130	LLP|LFR|0.9|131	LLP|LFR|1|132	Louvain|GN|133	Infomap|GN|134	LLP|GN|0|135	LLP|GN|0.1|136	LLP|GN|0.2|137	LLP|GN|0.3|138	LLP|GN|0.4|139	LLP|GN|0.5|140	LLP|GN|0.6|141	LLP|GN|0.7|142	LLP|GN|0.8|143	LLP|GN|0.9|144	LLP|GN|1|145	Louvain|LFR|146	Infomap|LFR|147	LLP|LFR|0|148	LLP|LFR|0.1|149	LLP|LFR|0.2|150	LLP|LFR|0.3|151	LLP|LFR|0.4|152	LLP|LFR|0.5|153	LLP|LFR|0.6|154	LLP|LFR|0.7|155	LLP|LFR|0.8|156	LLP|LFR|0.9|157	LLP|LFR|1|158	Louvain|GN|159	Infomap|GN|160	LLP|GN|0|161	LLP|GN|0.1|162	LLP|GN|0.2|163	LLP|GN|0.3|164	LLP|GN|0.4|165	LLP|GN|0.5|166	LLP|GN|0.6|167	LLP|GN|0.7|168	LLP|GN|0.8|169	LLP|GN|0.9|170	LLP|GN|1|171	Louvain|LFR|172	Infomap|LFR|173	LLP|LFR|0|174	LLP|LFR|0.1|175	LLP|LFR|0.2|176	LLP|LFR|0.3|177	LLP|LFR|0.4|178	LLP|LFR|0.5|179	LLP|LFR|0.6|180	LLP|LFR|0.7|181	LLP|LFR|0.8|182	LLP|LFR|0.9|183	LLP|LFR|1|184	Louvain|GN|185	Infomap|GN|186	LLP|GN|0|187	LLP|GN|0.1|188	LLP|GN|0.2|189	LLP|GN|0.3|190	LLP|GN|0.4|191	LLP|GN|0.5|192	LLP|GN|0.6|193	LLP|GN|0.7|194	LLP|GN|0.8|195	LLP|GN|0.9|196	LLP|GN|1|197	Louvain|LFR|198	Infomap|LFR|199	LLP|LFR|0|200	LLP|LFR|0.1|201	LLP|LFR|0.2|202	LLP|LFR|0.3|203	LLP|LFR|0.4|204	LLP|LFR|0.5|205	LLP|LFR|0.6|206	LLP|LFR|0.7|207	LLP|LFR|0.8|208	LLP|LFR|0.9|209	LLP|LFR|1|210	Louvain|GN|211	Infomap|GN|212	LLP|GN|0|213	LLP|GN|0.1|214	LLP|GN|0.2|215	LLP|GN|0.3|216	LLP|GN|0.4|217	LLP|GN|0.5|218	LLP|GN|0.6|219	LLP|GN|0.7|220	LLP|GN|0.8|221	LLP|GN|0.9|222	LLP|GN|1|223	Louvain|LFR|224	Infomap|LFR|225	LLP|LFR|0|226	LLP|LFR|0.1|227	LLP|LFR|0.2|228	LLP|LFR|0.3|229	LLP|LFR|0.4|230	LLP|LFR|0.5|231	LLP|LFR|0.6|232	LLP|LFR|0.7|233	LLP|LFR|0.8|234	LLP|LFR|0.9|235	LLP|LFR|1|236	Louvain|GN|237	Infomap|GN|238	LLP|GN|0|239	LLP|GN|0.1|240	LLP|GN|0.2|241	LLP|GN|0.3|242	LLP|GN|0.4|243	LLP|GN|0.5|244	LLP|GN|0.6|245	LLP|GN|0.7|246	LLP|GN|0.8|247	LLP|GN|0.9|248	LLP|GN|1|249	Louvain|LFR|250	Infomap|LFR|251	LLP|LFR|0|252	LLP|LFR|0.1|253	LLP|LFR|0.2|254	LLP|LFR|0.3|255	LLP|LFR|0.4|256	LLP|LFR|0.5|257	LLP|LFR|0.6|258	LLP|LFR|0.7|259	LLP|LFR|0.8|260	LLP|LFR|0.9|261	LLP|LFR|1|262	
4	3	110	15	21	18	19	18	25	27	28	29	25	34	3	110	8	14	17	15	18	17	24	29	26	24	32	4	3	110	12	15	13	18	19	20	27	28	22	6 	29	27	5	110	6	10	15	14	18	28	25	20	20	18	32	5	110	9	10	9	17	17	18	20	22	25	16	38	5	110	5	7	11	14	20	9	17	29	30	29	37	5	110	7	8	18	18	13	24	10	27	10	11	37	5	110	10	9	12	16	15	26	27	26	11	23	32	5	110	9	8	19	7	26	31	29	36	32	35	30	5	110	10	22	10	18	26	21	23	15	31	24	29	5	110	7	9	15	14	7	19	21	17	30	8	44	5	110	11	7	15	17	7	26	14	30	32	31	28	5	110	6	5	14	13	8	24	21	26	28	38	35	5	110	9	8	14	15	17	23	15	28	32	32	36	5	110	11	11	7	13	10	25	20	30	39	26	20	5	110	12	9	13	11	14	15	11	11	26	31	30	5	110	8	8	9	6	23	20	26	28	20	36	33	5	110	7	11	16	8	10	24	21	28	26	10	36	5	110	10	6	17	16	19	27	16	34	24	23	31	5	110	6	6	20	6	17	14	32	30	32	32	32	
4	3	111	15	21	18	19	15	21	24	28	29	25	30	3	111	8	14	17	15	18	17	24	29	26	21	33	4	3	111	12	15	13	18	22	18	22	30	22	6 	29	27	5	111	6	10	15	14	18	9	25	20	20	18	36	5	111	9	10	9	17	17	18	20	20	25	25	35	5	111	5	7	11	14	20	9	17	29	30	29	43	5	111	7	8	18	18	13	24	10	32	10	11	33	5	111	10	9	12	16	15	26	26	26	11	23	32	5	111	9	8	19	7	26	31	21	36	32	35	33	5	111	10	8	17	11	26	21	26	15	31	24	34	5	111	7	9	15	14	7	19	21	17	30	8	44	5	111	10	7	11	17	7	24	14	18	32	31	28	5	111	6	5	14	13	8	24	21	26	28	38	35	5	111	9	8	22	15	17	27	15	28	31	32	10	5	111	11	11	7	25	10	25	20	30	39	33	20	5	111	12	9	13	11	14	15	11	11	26	31	32	5	111	8	8	9	6	23	20	26	25	20	36	33	5	111	7	11	16	8	10	24	21	28	26	10	36	5	111	10	6	17	16	19	27	16	34	24	23	27	5	111	6	14	20	6	17	14	32	30	32	33	11	
4	3	112	15	22	16	19	16	22	25	27	28	22	31	3	112	8	14	15	16	19	18	22	27	24	22	28	4	3	112	14	15	13	18	20	22	24	26	25	6 	29	27	5	112	6	10	15	14	18	9	25	20	20	18	36	5	112	9	10	9	17	17	18	20	20	25	25	38	5	112	5	7	11	14	20	9	17	29	30	29	37	5	112	7	8	18	18	13	24	10	27	10	31	37	5	112	10	9	12	16	15	26	27	26	11	23	32	5	112	9	8	19	7	26	31	21	36	32	35	33	5	112	10	8	10	11	26	21	23	15	31	24	34	5	112	7	9	15	14	7	19	21	17	30	8	44	5	112	10	7	11	17	7	24	14	26	32	31	28	5	112	6	5	14	13	8	24	21	26	28	38	35	5	112	9	8	14	15	17	23	15	28	32	32	36	5	112	11	11	7	13	10	25	20	30	39	33	20	5	112	12	9	13	11	14	15	11	11	26	31	32	5	112	8	8	9	6	23	20	26	21	20	36	33	5	112	7	11	16	8	10	24	21	28	26	10	36	5	112	10	6	17	16	19	27	16	34	24	23	27	5	112	6	6	20	6	17	14	32	30	32	32	34	
4	3	113	15	22	15	19	17	24	26	26	26	23	32	3	113	8	17	17	15	18	17	24	25	23	21	34	4	3	113	15	15	14	18	22	19	23	30	26	6 	29	27	5	113	6	10	15	14	18	9	25	20	20	18	36	5	113	9	10	9	17	17	18	20	20	27	25	38	5	113	5	7	11	14	20	9	17	29	30	29	37	5	113	7	8	18	18	13	24	10	27	10	11	33	5	113	10	9	12	16	15	26	27	26	11	23	32	5	113	9	8	19	7	26	31	21	36	37	35	33	5	113	10	8	10	11	26	21	26	15	31	24	34	5	113	7	9	15	14	7	19	21	17	25	8	44	5	113	10	7	11	17	7	24	14	18	32	31	28	5	113	6	5	14	13	8	24	21	26	28	38	35	5	113	9	8	14	15	17	23	15	28	32	32	36	5	113	11	11	7	13	10	25	20	30	39	33	20	5	113	12	9	13	11	14	15	11	11	26	31	32	5	113	8	8	9	6	23	20	26	21	20	36	11	5	113	7	11	16	8	10	24	21	28	26	10	36	5	113	10	6	17	16	19	27	16	34	24	23	31	5	113	6	6	20	6	17	14	32	30	32	32	32	
4	3	114	15	23	17	19	16	23	25	29	27	22	32	3	114	8	14	16	15	19	18	23	25	24	23	28	4	3	114	12	15	13	18	22	19	27	28	23	6 	29	27	5	114	6	10	15	14	18	9	25	20	20	18	36	5	114	9	10	9	17	17	18	20	20	25	16	38	5	114	5	7	11	14	20	9	17	29	30	29	37	5	114	7	8	18	18	13	24	10	27	10	11	33	5	114	10	14	12	16	15	26	27	26	11	23	32	5	114	9	8	19	7	26	31	24	36	32	34	33	5	114	14	8	10	11	26	21	23	15	31	24	34	5	114	7	9	15	14	7	19	21	17	30	8	44	5	114	10	7	11	17	7	29	14	18	28	31	28	5	114	6	5	14	13	8	24	21	26	28	38	35	5	114	9	8	23	15	17	23	15	28	32	32	36	5	114	11	11	7	26	10	25	20	30	42	33	20	5	114	12	9	13	11	6	15	11	11	26	31	11	5	114	8	8	9	6	23	20	26	31	20	36	33	5	114	7	11	16	8	10	24	21	28	26	10	36	5	114	10	10	17	16	19	27	16	34	24	23	31	5	114	6	6	20	6	17	14	32	30	32	32	32	
4	3	115	15	21	16	19	16	22	25	27	25	20	31	3	115	8	14	14	16	20	17	22	27	30	22	27	4	3	115	12	16	13	18	20	23	22	29	25	6 	29	27	5	115	6	10	15	14	18	9	25	20	20	18	36	5	115	9	10	9	17	17	18	20	20	25	16	38	5	115	5	7	11	14	20	9	17	29	30	29	37	5	115	7	8	18	18	13	24	10	27	10	11	37	5	115	17	9	12	16	15	26	27	26	11	23	32	5	115	9	8	19	7	26	31	21	38	32	35	33	5	115	10	8	10	11	26	21	23	15	31	24	34	5	115	7	9	15	14	7	19	21	17	30	8	44	5	115	10	7	11	17	7	24	14	18	32	31	28	5	115	6	5	14	13	8	24	21	30	28	38	35	5	115	9	15	14	15	17	23	15	28	32	32	36	5	115	11	11	7	19	10	25	20	30	39	33	20	5	115	12	9	13	11	14	15	11	11	26	31	32	5	115	8	8	9	6	23	20	26	21	20	36	33	5	115	7	11	16	8	10	24	21	28	26	10	36	5	115	10	6	17	16	19	27	16	34	24	23	31	5	115	6	6	20	6	17	14	32	30	32	32	32	
4	3	116	15	23	18	19	16	21	27	29	27	22	34	3	116	8	15	16	15	18	17	23	24	24	23	32	4	3	116	12	15	13	18	22	20	27	27	24	6 	29	27	5	116	6	10	15	14	18	9	28	20	20	18	36	5	116	9	10	9	17	17	18	20	20	25	16	38	5	116	5	7	11	14	20	9	10	29	30	29	37	5	116	7	8	18	18	13	24	10	27	10	11	33	5	116	10	9	12	16	15	26	27	26	11	23	32	5	116	9	8	19	7	26	31	21	36	32	35	33	5	116	10	8	10	11	26	21	23	15	31	24	34	5	116	7	9	15	14	7	19	21	17	30	8	44	5	116	10	7	11	17	7	24	14	18	32	31	28	5	116	6	5	14	13	8	24	21	26	28	38	35	5	116	9	8	14	15	17	23	15	28	32	32	36	5	116	11	11	7	13	10	25	20	30	42	33	20	5	116	12	9	13	11	14	15	11	11	26	31	32	5	116	8	20	9	6	23	20	26	21	20	36	33	5	116	7	11	16	8	10	24	21	28	26	10	36	5	116	10	6	17	16	19	27	16	34	24	23	31	5	116	6	6	20	6	17	14	32	30	32	32	32	
4	3	117	15	23	16	19	16	22	26	27	28	20	31	3	117	8	14	15	16	20	19	22	27	25	22	29	4	3	117	12	15	13	18	19	20	22	27	24	6 	29	27	5	117	6	10	15	9	18	9	25	20	20	18	36	5	117	9	10	9	17	17	18	20	20	25	18	38	5	117	5	7	11	14	20	9	17	29	30	29	37	5	117	7	8	18	18	13	24	10	27	10	11	33	5	117	10	9	12	16	15	26	27	26	11	23	32	5	117	9	8	19	7	26	31	21	36	32	35	33	5	117	10	8	10	11	26	21	23	15	31	24	34	5	117	7	9	15	14	7	19	21	17	25	8	44	5	117	10	7	15	17	7	24	14	18	28	31	28	5	117	6	5	14	13	8	24	21	26	28	38	35	5	117	9	8	14	15	17	23	15	28	32	32	36	5	117	11	11	7	13	10	25	20	30	39	33	20	5	117	12	11	13	11	14	15	11	11	26	31	32	5	117	8	8	9	6	23	20	15	21	20	36	33	5	117	7	11	16	8	10	24	21	28	26	10	36	5	117	10	6	17	16	19	27	16	34	24	23	31	5	117	6	6	23	6	17	14	32	30	32	25	32	
4	3	118	15	21	18	19	16	22	27	27	29	22	31	3	118	8	14	17	16	18	21	24	27	23	21	32	4	3	118	15	15	13	18	19	18	22	31	24	6 	29	27	5	118	6	24	15	14	18	9	25	20	20	18	36	5	118	9	10	9	17	17	18	20	20	25	16	38	5	118	5	7	11	14	20	9	17	29	30	29	37	5	118	7	8	18	18	13	24	10	27	10	11	33	5	118	10	9	12	16	15	26	27	26	11	23	32	5	118	9	8	19	7	26	31	21	36	32	35	33	5	118	10	8	10	11	26	21	23	15	31	24	34	5	118	7	9	15	14	7	19	21	17	30	8	44	5	118	10	7	11	17	7	24	14	18	32	31	28	5	118	6	5	14	13	8	24	21	26	28	38	35	5	118	9	8	14	15	17	23	15	28	32	32	36	5	118	11	11	7	13	10	25	20	30	39	33	20	5	118	12	9	13	11	14	15	11	11	26	31	32	5	118	8	8	9	6	23	20	26	21	20	36	33	5	118	7	11	12	8	10	24	21	28	26	10	18	5	118	10	6	17	16	19	27	16	34	24	23	31	5	118	6	6	20	6	17	14	32	30	32	25	32	
4	3	119	15	23	18	19	16	15	25	29	27	23	36	3	119	8	14	16	15	20	20	24	28	31	23	31	4	3	119	12	15	12	18	22	19	27	30	26	6 	29	27	5	119	6	10	15	14	18	9	25	20	20	18	36	5	119	9	10	9	17	17	18	20	20	25	25	38	5	119	5	7	11	14	20	9	17	29	32	29	37	5	119	7	8	18	18	13	24	10	27	10	11	33	5	119	10	9	12	16	15	26	27	26	11	23	32	5	119	9	8	19	7	26	31	21	36	32	35	33	5	119	10	8	10	11	26	21	23	15	31	24	34	5	119	7	9	15	14	7	19	21	17	30	8	44	5	119	10	7	11	17	7	24	14	18	32	31	28	5	119	6	5	14	13	8	24	21	26	28	38	35	5	119	9	8	14	15	17	23	15	28	32	32	36	5	119	11	11	7	13	10	25	20	30	39	33	20	5	119	12	9	13	15	14	15	11	11	26	31	32	5	119	8	8	9	6	23	20	26	21	20	36	33	5	119	7	11	16	8	10	24	21	28	26	10	36	5	119	10	6	17	16	19	27	16	34	24	23	31	5	119	6	14	20	6	17	14	32	30	32	32	32	
4	3	120	15	21	18	19	15	25	27	28	29	20	37	3	120	8	14	17	15	18	17	24	27	23	21	27	4	3	120	12	15	13	18	22	19	27	30	27	6 	29	27	5	120	6	10	15	14	18	9	25	20	20	18	36	5	120	9	10	9	17	17	18	20	20	25	16	38	5	120	5	7	11	14	20	9	17	29	30	29	37	5	120	7	8	18	18	13	24	10	27	10	11	33	5	120	10	9	12	16	15	26	27	26	11	23	32	5	120	9	8	19	7	26	31	21	36	32	35	33	5	120	10	8	10	11	26	21	26	15	31	24	34	5	120	7	9	15	14	7	19	21	17	30	29	44	5	120	10	7	11	17	7	24	14	18	31	31	28	5	120	6	5	14	13	8	24	21	26	28	38	35	5	120	9	8	14	15	17	27	15	28	32	32	36	5	120	11	11	7	13	10	25	20	30	39	33	20	5	120	12	9	13	11	14	15	11	11	26	31	32	5	120	8	8	9	6	23	20	26	21	20	36	33	5	120	7	11	16	8	10	24	21	28	26	10	36	5	120	10	6	17	16	19	27	16	34	24	23	31	5	120	6	6	20	6	17	14	32	30	32	32	32	
4	3	121	15	21	20	19	15	22	26	27	25	20	31	3	121	8	17	17	16	18	17	22	27	23	21	35	4	3	121	14	15	13	18	20	20	24	27	28	6 	29	27	5	121	6	10	15	14	18	9	28	20	20	18	36	5	121	9	10	9	17	17	18	20	20	25	18	38	5	121	5	7	11	14	20	9	17	29	30	29	37	5	121	7	8	18	18	13	24	10	27	10	11	37	5	121	10	15	12	16	15	26	27	26	11	23	32	5	121	9	8	19	7	26	31	21	36	32	35	33	5	121	10	8	10	11	26	21	23	15	31	24	34	5	121	7	9	15	14	7	19	21	17	30	8	44	5	121	10	7	11	17	7	24	14	18	32	31	28	5	121	6	5	14	12	8	24	21	26	28	38	35	5	121	9	8	14	15	17	23	15	28	32	32	36	5	121	11	11	7	13	10	25	20	30	39	33	20	5	121	12	9	13	11	14	15	11	11	26	31	32	5	121	8	8	9	6	23	20	26	21	20	36	33	5	121	7	11	16	8	10	24	21	28	26	10	36	5	121	10	6	17	16	19	27	16	34	24	23	31	5	121	6	6	26	6	17	14	32	30	32	32	32	
4	3	122	15	22	17	19	16	23	26	28	26	25	30	3	122	8	18	14	15	21	18	21	25	26	24	36	4	3	122	15	15	13	18	19	18	23	26	22	6 	29	27	5	122	6	10	15	14	18	9	25	20	20	18	36	5	122	9	10	9	17	17	18	20	20	25	25	38	5	122	5	7	11	14	20	9	17	29	30	29	37	5	122	7	8	18	18	13	24	10	27	10	11	33	5	122	10	9	12	16	15	26	27	26	11	23	31	5	122	9	8	19	7	26	31	21	36	32	35	33	5	122	10	8	10	11	26	21	23	15	31	24	29	5	122	7	9	15	14	7	19	21	21	30	8	44	5	122	10	7	11	17	7	24	14	18	28	31	28	5	122	6	5	14	13	8	24	21	26	28	38	35	5	122	9	8	14	15	17	23	15	28	32	32	36	5	122	11	11	7	13	10	25	20	30	39	33	20	5	122	12	9	13	11	14	15	11	11	26	31	32	5	122	8	8	9	6	23	20	26	21	20	36	33	5	122	7	11	16	8	10	24	21	28	26	10	36	5	122	10	6	17	16	19	27	16	34	24	23	23	5	122	6	6	20	6	17	14	32	30	32	32	32	
4	3	123	15	21	15	19	16	22	27	29	25	22	31	3	123	8	17	16	16	22	17	25	24	23	21	34	4	3	123	12	15	13	18	22	19	27	28	26	6 	29	27	5	123	6	10	15	14	18	9	25	20	20	18	36	5	123	9	10	9	17	17	18	20	20	25	16	38	5	123	5	7	11	14	20	9	17	29	30	29	37	5	123	7	8	18	18	13	24	10	27	10	11	33	5	123	10	9	12	16	15	26	27	26	11	23	32	5	123	9	8	19	7	26	31	21	36	32	35	33	5	123	10	8	10	11	26	21	23	15	31	24	34	5	123	7	9	15	14	7	19	21	17	30	8	44	5	123	10	7	11	17	7	24	14	18	32	31	28	5	123	6	5	14	13	8	24	21	26	28	38	35	5	123	9	8	14	15	17	23	15	28	31	32	36	5	123	11	11	7	13	10	25	20	30	42	33	20	5	123	12	9	13	11	14	15	11	11	26	31	32	5	123	8	8	9	6	23	20	26	21	20	36	33	5	123	7	11	16	8	10	24	21	28	26	10	36	5	123	10	6	17	16	19	27	16	34	24	23	31	5	123	6	6	20	6	17	14	32	30	32	32	32	
4	3	124	15	22	17	19	16	23	25	26	30	25	35	3	124	8	14	14	18	19	18	21	25	26	24	33	4	3	124	12	15	15	21	22	20	22	27	29	6 	29	27	5	124	6	10	15	14	18	9	25	20	20	18	36	5	124	9	10	9	17	17	18	20	20	25	25	38	5	124	5	7	11	14	20	9	17	29	30	29	37	5	124	7	8	18	18	13	24	10	27	10	11	33	5	124	10	9	12	16	15	26	27	26	11	23	32	5	124	9	8	19	7	26	31	21	36	32	35	33	5	124	10	8	10	11	26	21	17	15	31	24	34	5	124	7	9	15	14	7	19	21	17	30	8	44	5	124	10	7	11	17	7	24	14	18	32	31	28	5	124	6	5	14	13	8	24	21	26	28	38	35	5	124	9	8	14	15	17	23	15	28	32	32	36	5	124	11	11	7	13	10	25	20	30	39	33	20	5	124	12	9	13	11	14	15	11	11	26	31	32	5	124	8	8	9	6	23	20	26	21	20	36	33	5	124	7	11	16	8	10	24	21	28	26	10	36	5	124	10	6	17	16	19	27	16	34	24	23	31	5	124	6	6	20	6	17	14	32	30	32	32	32	
4	3	125	15	22	16	21	16	15	26	29	28	23	33	3	125	8	14	16	15	18	18	24	28	26	22	30	4	3	125	12	15	14	18	19	19	22	27	26	6 	29	27	5	125	6	10	15	14	18	9	25	20	20	18	36	5	125	9	13	9	17	17	18	20	20	25	25	38	5	125	5	7	11	14	20	9	17	29	30	30	37	5	125	7	8	18	18	13	24	10	27	10	11	33	5	125	10	9	12	16	15	26	27	14	11	23	32	5	125	9	8	19	7	26	31	21	36	32	35	33	5	125	10	8	10	11	26	21	23	15	31	24	34	5	125	7	9	15	14	7	19	21	17	30	8	44	5	125	10	7	11	17	7	24	14	18	32	31	28	5	125	6	5	14	13	8	24	21	26	28	38	35	5	125	9	8	14	15	17	23	15	28	32	32	36	5	125	11	11	7	13	10	25	20	30	39	33	20	5	125	12	9	13	11	14	15	11	11	26	31	32	5	125	8	8	9	6	23	20	26	21	20	36	33	5	125	7	11	16	8	10	24	21	28	26	10	36	5	125	10	10	17	16	19	27	16	34	24	23	31	5	125	6	6	20	6	17	14	32	30	32	32	32	
4	3	126	15	22	18	19	16	22	25	27	28	22	36	3	126	8	14	15	16	19	18	27	25	24	22	28	4	3	126	12	15	13	18	22	19	24	26	26	6 	29	27	5	126	6	10	15	14	18	9	25	20	20	18	36	5	126	9	13	9	17	17	18	20	20	25	25	38	5	126	5	7	11	14	20	9	17	29	30	29	37	5	126	7	8	18	18	13	24	10	27	10	11	33	5	126	10	9	12	16	20	26	27	14	11	23	32	5	126	9	8	19	7	26	31	21	36	32	35	33	5	126	10	8	10	11	26	21	23	15	31	24	34	5	126	7	9	15	14	7	19	21	17	30	8	44	5	126	10	7	11	17	7	24	14	18	32	31	28	5	126	6	5	14	13	8	24	21	26	28	38	35	5	126	9	8	14	15	17	23	15	28	32	23	36	5	126	11	11	7	13	10	25	20	30	39	33	20	5	126	12	9	13	11	14	15	11	11	26	31	32	5	126	8	8	9	6	23	20	26	21	20	36	33	5	126	7	11	16	8	10	24	21	28	26	10	36	5	126	10	6	17	16	19	27	16	34	24	23	31	5	126	6	6	20	6	17	14	32	30	32	32	32	
4	3	127	15	21	18	19	15	21	26	28	25	25	30	3	127	10	14	14	17	18	17	21	24	26	24	32	4	3	127	17	15	13	18	22	19	27	30	26	6 	29	27	5	127	6	10	15	14	18	9	25	20	20	18	36	5	127	9	10	9	17	17	18	20	20	25	25	38	5	127	5	7	11	14	20	9	17	29	30	29	37	5	127	7	8	18	18	13	24	10	27	10	11	37	5	127	10	9	12	16	15	26	16	26	11	23	32	5	127	9	14	19	7	26	31	21	36	32	35	33	5	127	10	8	10	11	26	21	23	15	31	24	34	5	127	7	9	15	14	7	19	21	17	30	8	44	5	127	10	7	11	17	7	24	14	18	32	31	28	5	127	6	5	14	13	8	24	21	26	28	38	35	5	127	9	8	14	15	17	23	15	28	32	32	36	5	127	11	11	7	13	10	25	20	30	39	33	20	5	127	12	9	13	11	14	15	11	11	26	31	32	5	127	8	8	9	6	23	20	26	21	20	36	33	5	127	7	11	16	8	10	24	21	28	26	10	36	5	127	10	6	17	16	19	27	16	34	24	23	23	5	127	6	6	20	6	17	14	32	30	32	32	32	
